Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2008-09-30,4008.35,4148.34,3543.27,3563.97,1553521
2008-10-31,3640.86,3643.83,2348.21,2662.7,8623811
2008-11-30,2727.66,2727.66,1935.55,2068.9,4475111
2008-12-31,2027.29,2056.12,1801.82,1823.63,4899641
2009-01-31,1858.45,1931.61,1609.34,1635.68,9437441
2009-02-28,1598.8,1803.8,1549.4,1606.82,7030484
2009-03-31,1584.61,2262.44,1573.11,2201.35,13644546
2009-04-30,2177.41,2574.25,2177.41,2570.91,29541524
2009-05-31,2670.26,2961.97,2578.77,2959.32,16734023
2009-06-30,2995.76,3161.02,2790.2,2935.3,10136882
2009-07-31,2925.86,3269.58,2769.71,3269.58,28387711
2009-08-31,3316.02,3552.46,3181.22,3521.68,34633499
2009-09-30,3334.13,3457.3,3135.72,3422.08,25679450
2009-10-31,3386.28,3418.54,3313.16,3353.54,29648538
2009-11-30,3362.52,3427.26,3079.95,3206.79,45355702
2009-12-31,3217.33,3235.89,3092.06,3201.34,33344838
2010-01-31,3213.22,3462.31,3206.93,3255.1,39335569
2010-02-28,3189.79,3305.63,3056.08,3305.63,29288615
2010-03-31,3322.23,3893.43,3322.23,3807.77,31216325
2010-04-30,3769.01,3848.25,3583.04,3677.05,21792892
2010-05-31,3623.54,3644.96,3315.86,3534.91,46831380
2010-06-30,3492.33,3542.44,3318.07,3331.14,18386263
2010-07-31,3334.77,3753.51,3330.7,3692.97,25224684
2010-08-31,3755.01,3873.15,3712.96,3809.58,24660667
2010-09-30,3860.71,4091.4,3829.96,3939.13,33759868
2010-10-31,4023.66,4145.33,3989.87,4145.33,15870932
2010-11-30,4194.27,4616.74,4176.15,4511.5,22541552
2010-12-31,4542.24,5232.37,4542.24,5156.38,25435410
2011-01-31,5193.54,6828.69,5193.54,6408.57,62595297
2011-02-28,6524.87,6947.2,6524.87,6802.59,24889435
2011-03-31,6909.35,7373.57,6136.58,6650.94,63439978
2011-04-30,6630.74,7337.93,6630.74,7328.34,41127286
2011-05-31,7376.4,8134.41,7188.85,8134.41,101107878
2011-06-30,7993.88,8024.04,7428.89,7588.77,23336766
2011-07-31,7572.1,7833.65,7253.73,7729.27,39105725
2011-08-31,7832.95,7832.95,5583.84,7113.77,64055650
2011-09-30,6690.37,6758.37,5284.2,5866.5,43445620
2011-10-31,5663.14,6435.39,5554.81,6240.81,33434469
2011-11-30,5991.06,6362.2,5737.51,6168.08,26769265
2011-12-31,6185.96,6225.93,5767.99,6117.02,22038674
2012-01-31,6166.61,7033.67,5919.19,7033.67,25609365
2012-02-29,7028.37,7172.87,6878.27,7068.25,25092129
2012-03-31,7024.16,8289.57,6898.16,7944.08,57687875
2012-04-30,7994.23,8309.69,7681.52,8127.57,29006386
2012-05-31,8086.62,8396.22,7842.28,7898.64,35772949
2012-06-30,7794.57,8774.5,7728.99,8491.31,65428366
2012-07-31,8588.4,8969.04,8167.3,8504,39965316
2012-08-31,8488.57,8958.88,8488.57,8675.55,22239213
2012-09-30,8776.34,9413.57,8730.63,9218.86,23602961
2012-10-31,9311.53,9400.36,8898.88,8906.66,30818742
2012-11-30,8966.14,9531.56,8903.6,9531.56,33387211
2012-12-31,9586.63,9713.53,9497.97,9658.35,21842789
2013-01-31,9777.66,10094.78,9438.6,9542.35,29279689
2013-02-28,9591.81,9946.71,9283.37,9823.79,31195116
2013-03-31,9783.28,10913.82,9783.28,10595.39,50126227
2013-04-30,10592.96,10731.54,9768.55,10327.12,49129292
2013-05-31,10238.53,13106.83,10199.83,12426.82,33551732
2013-06-30,12358.51,12796.52,10538.06,11447.78,62029449
2013-07-31,11272.36,11467.78,10599.93,10674.31,32280230
2013-08-31,10593.7,11832.91,10542,11338.35,35477839
2013-09-30,11407.45,12208.25,10384.76,11595.82,40795878
2013-10-31,11649.27,13177.3,11649.27,12906.29,39736160
2013-11-30,12904.39,13017.13,12244.71,12429.95,24630111
2013-12-31,12430.38,12430.38,11058.59,11645.9,28602065
2014-01-31,11841.65,12016.89,9906.85,10373.86,31873355
2014-02-28,10496.55,11181.17,10087.17,11181.17,22162101
2014-03-31,10736.49,11373.21,10384.8,11009.55,24056147
2014-04-30,11251.99,11301.3,10732.98,11094.18,27706956
2014-05-31,11087.68,12503.03,10904.05,12446.17,22062131
2014-06-30,12445.81,12697.44,11860.98,12084.55,24305458
2014-07-31,12032.48,12745.45,11756.8,12205.57,26100735
2014-08-31,12048.27,12924.07,12015.08,12425.56,19640925
2014-09-30,12523.48,12771.19,11746.15,11760.68,18427770
2014-10-31,11766.43,11766.43,10762.95,11359.09,40862965
2014-11-30,11312.67,11510.72,11014.07,11460.72,16756747
2014-12-31,11475.78,12043.96,10904.06,11383.76,172451005
2015-01-31,11283.82,12510.34,11132.67,12510.34,32859633
2015-02-28,12563.63,13248.81,12365,13248.81,28442867
2015-03-31,13237.05,13905.06,13191.29,13718.55,30460521
2015-04-30,13635.13,14809.35,13559.22,14286.07,22820361
2015-05-31,14461.35,14757.86,13448.89,13688.92,15464023
2015-06-30,13752.46,14441.1,13639.63,14197.29,19650837
2015-07-31,14201.05,15312.26,13664.62,15312.26,18110661
2015-08-31,15225.5,16089.41,13478.98,15120.85,17792790
2015-09-30,14906.99,15368.86,14311.61,14820.99,20342757
2015-10-31,14953.09,15439.1,14827.05,15144.4,20101326
2015-11-30,15206.49,17266.19,15176,17014.69,20090167
2015-12-31,16899.61,17321.35,15697.93,16458.51,32769739
2016-01-31,16209.11,16816.17,15786.72,16291.21,27216320
2016-02-29,16341.53,16545.89,15326.57,15494.45,22013599
2016-03-31,15385.37,15707.11,14864.66,15523.48,56874254
2016-04-30,15321.66,15655.94,14870.61,15070.84,32059956
2016-05-31,15006.92,15097.22,12603.48,12729.8,25230214
2016-06-30,12728.95,13652.01,12213.53,12311.84,17636205
2016-07-31,12420.36,13740.42,12245.71,13306.04,19286430
