Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2015-10-31,50010.87,51909.32,49117.34,50271.65,1161722236
2015-11-30,50320.78,50776.76,47603.61,47915.91,1035758691
2015-12-31,48057.16,48267.19,43724.52,46467.38,1330886483
2016-01-31,45701.18,45701.18,41747.01,44290.05,1188642742
2016-02-29,44257.2,46278.94,43230.24,45430.29,1149104223
2016-03-31,45480.07,49017.35,44843.16,49017.35,1271324238
2016-04-30,48745.62,48847.22,47025.11,47641.99,954472881
2016-05-31,47681.11,47954.08,45549.91,45844.15,777377123
2016-06-30,45851.15,46826.85,42812.99,44748.53,995400462
2016-07-31,44973.52,47069.57,43534.02,46171.72,823654853
2016-08-31,46328.4,48776.53,46052.49,47935.1,1082928793
2016-09-30,48045.86,48636.67,46321.24,47084.94,1038462206
2016-10-31,47169.38,49331.67,47106.19,49158.8,921694855
2016-11-30,48853.57,49129.58,46674.28,48618.64,997949278
2016-12-31,48696.12,51921.03,48342.54,51754.03,1050879725
2017-01-31,51743.43,55929.47,51608.44,55232.32,1099959644
2017-02-28,55603.28,59844.93,55194.67,58300.37,1240027967
2017-03-31,58679.1,60631.65,57558.86,57911.31,1711498067
2017-04-30,58258.3,62039.43,58166.29,61644.56,1071184136
2017-05-31,61932.93,62666.49,59143.38,60092.07,1228213541
2017-06-30,60286.68,62096.24,59859.02,61018.36,849087283
2017-07-31,61126.43,62853.78,60619.69,62595.76,742069801
2017-08-31,62691.86,65204.27,61675.81,64973.76,1496174871
2017-09-30,64972.34,65611.21,63498.26,64289.69,1014557754
2017-10-31,64552.98,66053.82,62968.85,64866.57,1070063640
2017-11-30,65020.01,65633.77,62214.08,62440.31,1003721652
2017-12-31,62683.89,64069.86,61631.16,63746.2,901075919
2018-01-31,63988.33,67933.05,63269.89,66048.17,834732734
2018-02-28,66221.11,66524.54,61686.93,61703.18,726350137
2018-03-31,61586.44,62264.72,57947.92,58377.42,821655084
2018-04-30,58375.85,61008.88,58173.3,59932.46,735204298
2018-05-31,59953.59,60874.54,57043.6,57282.73,1009659005
2018-06-30,57295.48,59699.84,55124.54,55954.44,857192099
2018-07-31,55490.11,60378.92,55202.31,59964.47,741922746
2018-08-31,59969.04,61604.01,58117.88,60201.08,996083076
2018-09-30,60218.66,60840.72,56858.6,58974.76,1376239094
