Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-06-30,1362.73,1462.84,1353.55,1429.83,106011236
2012-07-31,1423.03,1480.76,1393.23,1436.59,87983509
2012-08-31,1429.61,1536.9,1418.21,1500.53,86150032
2012-09-30,1519.78,1533.63,1480.98,1499.66,73834545
2012-10-31,1496.05,1499.97,1158.81,1167.92,152947261
2012-11-30,1167.45,1195.05,1101.69,1101.69,97993917
2012-12-31,1107.32,1147.73,1094.61,1106.15,119367248
2013-01-31,1113.88,1169.99,1084.23,1100.15,94003616
2013-02-28,1098.61,1100.07,691.78,721.89,148208634
2013-03-31,734.36,770.71,665.42,691.67,102540367
2013-04-30,688.42,721.88,658.54,717.51,97860373
2013-05-31,738.17,822.04,738.17,812.32,70322529
2013-06-30,807.96,815,746.48,797.01,105298835
2013-07-31,794.43,843.46,791.24,811.01,59794538
2013-08-31,821.72,854.32,791.89,852.84,115517174
2013-09-30,857.25,895.58,801.77,886.97,148481270
2013-10-31,886.41,1064.69,886.41,1025.71,177179375
2013-11-30,1023.27,1122.33,1009.57,1054.98,104777716
2013-12-31,1052.16,1052.16,977.32,1005.35,109922990
2014-01-31,1010.21,1050.29,981.18,1044.61,108790498
2014-02-28,1045.14,1126.03,991.04,1017.15,132679769
2014-03-31,1008.82,1068.89,990.95,1038.63,153146931
2014-04-30,1034.29,1063.11,1014.87,1046.08,73250868
2014-05-31,1055.17,1075.68,1029.09,1056.8,120490222
2014-06-30,1053.88,1079.48,1033.16,1033.16,96443215
2014-07-31,1028.39,1100.36,1004.09,1100.36,107955690
2014-08-31,1098.09,1160.59,1060.8,1127.9,89288189
2014-09-30,1126.08,1225.91,1126.08,1203.56,109832739
2014-10-31,1212.35,1212.35,1046.8,1076.17,191023611
2014-11-30,1062.11,1074.72,997.04,1029.07,82819592
2014-12-31,1031.75,1032.09,914.02,924.52,111916289
2015-01-31,925.78,991.76,874.2,990.77,99642970
2015-02-28,981.9,1071.94,954.72,1070.21,140861367
2015-03-31,1069.41,1069.41,1002.66,1039.92,70982740
